#語	DF	IDF
靖	2	2.6989700043360187
国人	2	2.6989700043360187
静	2	2.6989700043360187
母親	2	2.6989700043360187
本館	2	2.6989700043360187
固体	2	2.6989700043360187
地裁	2	2.6989700043360187
甲子園	2	2.6989700043360187
タイ	2	2.6989700043360187
香織	2	2.6989700043360187
意図	2	2.6989700043360187
タコ	2	2.6989700043360187
後藤	2	2.6989700043360187
タグ	2	2.6989700043360187
ゾロ	2	2.6989700043360187
ハンド	2	2.6989700043360187
国体	2	2.6989700043360187
堀	2	2.6989700043360187
全米	2	2.6989700043360187
伊藤	2	2.6989700043360187
乗客	2	2.6989700043360187
堤	2	2.6989700043360187
ダム	2	2.6989700043360187
重き	2	2.6989700043360187
バイパス	2	2.6989700043360187
朝鮮	2	2.6989700043360187
頼	2	2.6989700043360187
塔	2	2.6989700043360187
顕	2	2.6989700043360187
塩	2	2.6989700043360187
変遷	2	2.6989700043360187
狙い	2	2.6989700043360187
墓	2	2.6989700043360187
題材	2	2.6989700043360187
コレクション	2	2.6989700043360187
回収	2	2.6989700043360187
ハーフ	2	2.6989700043360187
テル	2	2.6989700043360187
ムーン	2	2.6989700043360187
テン	2	2.6989700043360187
飯	2	2.6989700043360187
売	2	2.6989700043360187
デモ	2	2.6989700043360187
壽	2	2.6989700043360187
ドア	2	2.6989700043360187
今井	2	2.6989700043360187
養	2	2.6989700043360187
想定	2	2.6989700043360187
デー	2	2.6989700043360187
名残	2	2.6989700043360187
多	2	2.6989700043360187
ナイ	2	2.6989700043360187
トム	2	2.6989700043360187
フィリピン	2	2.6989700043360187
大	2	2.6989700043360187
天	2	2.6989700043360187
夫	2	2.6989700043360187
町村	2	2.6989700043360187
確立	2	2.6989700043360187
奥	2	2.6989700043360187
滝沢	2	2.6989700043360187
大都市	2	2.6989700043360187
全線	2	2.6989700043360187
ロナルド	2	2.6989700043360187
妙	2	2.6989700043360187
エンジニアリング	2	2.6989700043360187
サークル	2	2.6989700043360187
吉沢	2	2.6989700043360187
隠居	2	2.6989700043360187
妹	2	2.6989700043360187
ハチ	2	2.6989700043360187
皇太子	2	2.6989700043360187
いた事	2	2.6989700043360187
服役	2	2.6989700043360187
偵察	2	2.6989700043360187
決着	2	2.6989700043360187
パス	2	2.6989700043360187
太一	2	2.6989700043360187
服従	2	2.6989700043360187
部下	2	2.6989700043360187
ヒストリー	2	2.6989700043360187
チェンジ	2	2.6989700043360187
タワー	2	2.6989700043360187
技法	2	2.6989700043360187
動力	2	2.6989700043360187
三条	2	2.6989700043360187
つながり	2	2.6989700043360187
記憶	2	2.6989700043360187
国分	2	2.6989700043360187
日曜日	2	2.6989700043360187
他人	2	2.6989700043360187
ブタ	2	2.6989700043360187
フル	2	2.6989700043360187
この間	2	2.6989700043360187
パーティ	2	2.6989700043360187
大輔	2	2.6989700043360187
接触	2	2.6989700043360187
維持	2	2.6989700043360187
改変	2	2.6989700043360187
埼玉	2	2.6989700043360187
食堂	2	2.6989700043360187
ヘン	2	2.6989700043360187
大使	2	2.6989700043360187
魂	2	2.6989700043360187
例祭	2	2.6989700043360187
季	2	2.6989700043360187
電化	2	2.6989700043360187
安藤	2	2.6989700043360187
後見	2	2.6989700043360187
モントリオール	2	2.6989700043360187
ホー	2	2.6989700043360187
貴重	2	2.6989700043360187
授与	2	2.6989700043360187
宏	2	2.6989700043360187
棟梁	2	2.6989700043360187
待合室	2	2.6989700043360187
幸次	2	2.6989700043360187
タンク	2	2.6989700043360187
両方	2	2.6989700043360187
地質	2	2.6989700043360187
バンド	2	2.6989700043360187
宿	2	2.6989700043360187
愛好	2	2.6989700043360187
船団	2	2.6989700043360187
寛	2	2.6989700043360187
習慣	2	2.6989700043360187
ミル	2	2.6989700043360187
表面	2	2.6989700043360187
寮	2	2.6989700043360187
墓所	2	2.6989700043360187
モス	2	2.6989700043360187
作者	2	2.6989700043360187
プログラム	2	2.6989700043360187
考察	2	2.6989700043360187
銀座	2	2.6989700043360187
尼	2	2.6989700043360187
居	2	2.6989700043360187
反発	2	2.6989700043360187
チップ	2	2.6989700043360187
文部	2	2.6989700043360187
伏見	2	2.6989700043360187
オーディオ	2	2.6989700043360187
侵略	2	2.6989700043360187
属	2	2.6989700043360187
人口	2	2.6989700043360187
こうえん	2	2.6989700043360187
王座	2	2.6989700043360187
シンガポール	2	2.6989700043360187
楽器	2	2.6989700043360187
高山	2	2.6989700043360187
バード	2	2.6989700043360187
教団	2	2.6989700043360187
団地	2	2.6989700043360187
クリストファー	2	2.6989700043360187
メール	2	2.6989700043360187
世田谷	2	2.6989700043360187
ブラック	2	2.6989700043360187
岳	2	2.6989700043360187
岸	2	2.6989700043360187
鳩山	2	2.6989700043360187
本庁	2	2.6989700043360187
石器	2	2.6989700043360187
峠	2	2.6989700043360187
秘密	2	2.6989700043360187
意味合い	2	2.6989700043360187
愛媛	2	2.6989700043360187
刑法	2	2.6989700043360187
峰	2	2.6989700043360187
マーティン	2	2.6989700043360187
崇	2	2.6989700043360187
週末	2	2.6989700043360187
崖	2	2.6989700043360187
高崎	2	2.6989700043360187
相生	2	2.6989700043360187
母体	2	2.6989700043360187
ラン	2	2.6989700043360187
ラヴ	2	2.6989700043360187
更新	2	2.6989700043360187
レイ	2	2.6989700043360187
クリス	2	2.6989700043360187
レス	2	2.6989700043360187
運搬	2	2.6989700043360187
調達	2	2.6989700043360187
奇跡	2	2.6989700043360187
観点	2	2.6989700043360187
最前線	2	2.6989700043360187
会見	2	2.6989700043360187
水族館	2	2.6989700043360187
玲子	2	2.6989700043360187
愛宕	2	2.6989700043360187
お笑い	2	2.6989700043360187
弊害	2	2.6989700043360187
樹脂	2	2.6989700043360187
買収	2	2.6989700043360187
本拠地	2	2.6989700043360187
校舎	2	2.6989700043360187
大前	2	2.6989700043360187
最寄り駅	2	2.6989700043360187
帖	2	2.6989700043360187
地位	2	2.6989700043360187
毎週	2	2.6989700043360187
みんな	2	2.6989700043360187
ダンス	2	2.6989700043360187
前期	2	2.6989700043360187
たけし	2	2.6989700043360187
鹿	2	2.6989700043360187
広	2	2.6989700043360187
床	2	2.6989700043360187
省略	2	2.6989700043360187
開花	2	2.6989700043360187
麗	2	2.6989700043360187
座	2	2.6989700043360187
リチウム	2	2.6989700043360187
庭	2	2.6989700043360187
庵	2	2.6989700043360187
康	2	2.6989700043360187
廃	2	2.6989700043360187
島崎	2	2.6989700043360187
短大	2	2.6989700043360187
口癖	2	2.6989700043360187
ビートたけし	2	2.6989700043360187
教養	2	2.6989700043360187
高度	2	2.6989700043360187
廣	2	2.6989700043360187
クロス	2	2.6989700043360187
中東	2	2.6989700043360187
交通省	2	2.6989700043360187
東南アジア	2	2.6989700043360187
特色	2	2.6989700043360187
分の	2	2.6989700043360187
弱	2	2.6989700043360187
兵舎	2	2.6989700043360187
張	2	2.6989700043360187
鼻	2	2.6989700043360187
弾	2	2.6989700043360187
以内	2	2.6989700043360187
加工	2	2.6989700043360187
料金	2	2.6989700043360187
象徴	2	2.6989700043360187
彪	2	2.6989700043360187
アメリカン	2	2.6989700043360187
邦子	2	2.6989700043360187
変革	2	2.6989700043360187
龍	2	2.6989700043360187
正広	2	2.6989700043360187
翌日	2	2.6989700043360187
コンテンツ	2	2.6989700043360187
電圧	2	2.6989700043360187
味方	2	2.6989700043360187
久美子	2	2.6989700043360187
信玄	2	2.6989700043360187
本塁打	2	2.6989700043360187
年寄り	2	2.6989700043360187
羽柴	2	2.6989700043360187
スクール	2	2.6989700043360187
海底	2	2.6989700043360187
単行	2	2.6989700043360187
絶滅	2	2.6989700043360187
後世	2	2.6989700043360187
西小学校	2	2.6989700043360187
解消	2	2.6989700043360187
中條	2	2.6989700043360187
再考	2	2.6989700043360187
証拠	2	2.6989700043360187
都内	2	2.6989700043360187
仙台	2	2.6989700043360187
大和	2	2.6989700043360187
フジテレビ	2	2.6989700043360187
軌間	2	2.6989700043360187
エンディング	2	2.6989700043360187
戦線	2	2.6989700043360187
弁当	2	2.6989700043360187
上流	2	2.6989700043360187
学会	2	2.6989700043360187
悟	2	2.6989700043360187
下流	2	2.6989700043360187
悠	2	2.6989700043360187
中公新書	2	2.6989700043360187
皮膚	2	2.6989700043360187
排出	2	2.6989700043360187
繋がり	2	2.6989700043360187
旅路	2	2.6989700043360187
真理	2	2.6989700043360187
端緒	2	2.6989700043360187
戦績	2	2.6989700043360187
月曜	2	2.6989700043360187
清之	2	2.6989700043360187
フィールド	2	2.6989700043360187
ピアノ	2	2.6989700043360187
共著	2	2.6989700043360187
構内	2	2.6989700043360187
インフラ	2	2.6989700043360187
以南	2	2.6989700043360187
感	2	2.6989700043360187
探偵	2	2.6989700043360187
供給	2	2.6989700043360187
コンピューター	2	2.6989700043360187
昆虫	2	2.6989700043360187
巡洋艦	2	2.6989700043360187
品川	2	2.6989700043360187
定規	2	2.6989700043360187
臨時	2	2.6989700043360187
軍隊	2	2.6989700043360187
慎	2	2.6989700043360187
従事	2	2.6989700043360187
個々	2	2.6989700043360187
慧	2	2.6989700043360187
東海道	2	2.6989700043360187
強姦	2	2.6989700043360187
調味	2	2.6989700043360187
博覧	2	2.6989700043360187
選手権	2	2.6989700043360187
赤色	2	2.6989700043360187
毛利	2	2.6989700043360187
国外	2	2.6989700043360187
調和	2	2.6989700043360187
山々	2	2.6989700043360187
軍需	2	2.6989700043360187
きゅう	2	2.6989700043360187
井川	2	2.6989700043360187
再興	2	2.6989700043360187
緒方	2	2.6989700043360187
大陸	2	2.6989700043360187
ヒント	2	2.6989700043360187
房	2	2.6989700043360187
大隊	2	2.6989700043360187
朝日	2	2.6989700043360187
深刻	2	2.6989700043360187
事後	2	2.6989700043360187
発覚	2	2.6989700043360187
岩波書店	2	2.6989700043360187
伊達	2	2.6989700043360187
免許	2	2.6989700043360187
折	2	2.6989700043360187
発言	2	2.6989700043360187
風景	2	2.6989700043360187
地名	2	2.6989700043360187
肖像	2	2.6989700043360187
支所	2	2.6989700043360187
持	2	2.6989700043360187
栄誉	2	2.6989700043360187
佐多岬	2	2.6989700043360187
バージョン	2	2.6989700043360187
任務	2	2.6989700043360187
望月	2	2.6989700043360187
証明	2	2.6989700043360187
球団	2	2.6989700043360187
文部省	2	2.6989700043360187
始まり	2	2.6989700043360187
カルチャー	2	2.6989700043360187
養子	2	2.6989700043360187
今夜	2	2.6989700043360187
空軍	2	2.6989700043360187
熟慮	2	2.6989700043360187
要素	2	2.6989700043360187
化合	2	2.6989700043360187
踊り	2	2.6989700043360187
花道	2	2.6989700043360187
本文	2	2.6989700043360187
ルーマニア	2	2.6989700043360187
ゲスト	2	2.6989700043360187
固定	2	2.6989700043360187
売店	2	2.6989700043360187
芸能人	2	2.6989700043360187
インター	2	2.6989700043360187
世界一	2	2.6989700043360187
数学	2	2.6989700043360187
教師	2	2.6989700043360187
晶文社	2	2.6989700043360187
添加	2	2.6989700043360187
高揚	2	2.6989700043360187
中沢	2	2.6989700043360187
手紙	2	2.6989700043360187
ツイン	2	2.6989700043360187
国定	2	2.6989700043360187
熱心	2	2.6989700043360187
フォン	2	2.6989700043360187
洪水	2	2.6989700043360187
国宝	2	2.6989700043360187
標識	2	2.6989700043360187
同盟	2	2.6989700043360187
フォト	2	2.6989700043360187
公表	2	2.6989700043360187
有機	2	2.6989700043360187
株式会社	2	2.6989700043360187
回復	2	2.6989700043360187
辞職	2	2.6989700043360187
エピソード	2	2.6989700043360187
宇佐	2	2.6989700043360187
植民	2	2.6989700043360187
土曜日	2	2.6989700043360187
哲学	2	2.6989700043360187
ショート	2	2.6989700043360187
挨拶	2	2.6989700043360187
操	2	2.6989700043360187
石鹸	2	2.6989700043360187
松岡	2	2.6989700043360187
内藤	2	2.6989700043360187
混同	2	2.6989700043360187
混合	2	2.6989700043360187
王朝	2	2.6989700043360187
良好	2	2.6989700043360187
伊勢	2	2.6989700043360187
排除	2	2.6989700043360187
享年	2	2.6989700043360187
間違い	2	2.6989700043360187
そのもの	2	2.6989700043360187
松島	2	2.6989700043360187
明石書店	2	2.6989700043360187
敗	2	2.6989700043360187
末期	2	2.6989700043360187
朝鮮民主主義人民共和国	2	2.6989700043360187
瀬戸内海	2	2.6989700043360187
南下	2	2.6989700043360187
天理教	2	2.6989700043360187
大使館	2	2.6989700043360187
新	2	2.6989700043360187
敏感	2	2.6989700043360187
柏原	2	2.6989700043360187
○	2	2.6989700043360187
頭文字	2	2.6989700043360187
民俗	2	2.6989700043360187
夫妻	2	2.6989700043360187
外山	2	2.6989700043360187
昔	2	2.6989700043360187
守備	2	2.6989700043360187
女優	2	2.6989700043360187
公言	2	2.6989700043360187
校訓	2	2.6989700043360187
是	2	2.6989700043360187
実践	2	2.6989700043360187
仮面	2	2.6989700043360187
奨励	2	2.6989700043360187
伸二	2	2.6989700043360187
イラストレーター	2	2.6989700043360187
絵画	2	2.6989700043360187
発足	2	2.6989700043360187
先代	2	2.6989700043360187
サンデー	2	2.6989700043360187
各種	2	2.6989700043360187
学問	2	2.6989700043360187
ウインター	2	2.6989700043360187
松平	2	2.6989700043360187
同窓会	2	2.6989700043360187
先輩	2	2.6989700043360187
ネプチューン	2	2.6989700043360187
服	2	2.6989700043360187
見た目	2	2.6989700043360187
ユダヤ	2	2.6989700043360187
机	2	2.6989700043360187
小腸	2	2.6989700043360187
当局	2	2.6989700043360187
杉	2	2.6989700043360187
束	2	2.6989700043360187
杯	2	2.6989700043360187
酒井	2	2.6989700043360187
林	2	2.6989700043360187
描写	2	2.6989700043360187
同種	2	2.6989700043360187
小規模	2	2.6989700043360187
トランペット	2	2.6989700043360187
大将	2	2.6989700043360187
学院	2	2.6989700043360187
鳥栖	2	2.6989700043360187
役場	2	2.6989700043360187
宣伝	2	2.6989700043360187
アルプス	2	2.6989700043360187
モットー	2	2.6989700043360187
微量	2	2.6989700043360187
謙信	2	2.6989700043360187
徳光	2	2.6989700043360187
正月	2	2.6989700043360187
午前	2	2.6989700043360187
大山	2	2.6989700043360187
主演	2	2.6989700043360187
根	2	2.6989700043360187
クッキー	2	2.6989700043360187
キャンパス	2	2.6989700043360187
桃	2	2.6989700043360187
阪神	2	2.6989700043360187
上田	2	2.6989700043360187
秀樹	2	2.6989700043360187
遺構	2	2.6989700043360187
コック	2	2.6989700043360187
魔女	2	2.6989700043360187
放映	2	2.6989700043360187
遠洋	2	2.6989700043360187
摩耗	2	2.6989700043360187
ジャクソン	2	2.6989700043360187
女史	2	2.6989700043360187
限界	2	2.6989700043360187
製鉄	2	2.6989700043360187
沿線	2	2.6989700043360187
植	2	2.6989700043360187
発達	2	2.6989700043360187
改札	2	2.6989700043360187
測量	2	2.6989700043360187
在学	2	2.6989700043360187
輸入	2	2.6989700043360187
志乃	2	2.6989700043360187
併記	2	2.6989700043360187
永井	2	2.6989700043360187
併設	2	2.6989700043360187
遊び	2	2.6989700043360187
楽	2	2.6989700043360187
定量	2	2.6989700043360187
視聴	2	2.6989700043360187
水位	2	2.6989700043360187
官制	2	2.6989700043360187
大工	2	2.6989700043360187
会長	2	2.6989700043360187
大川	2	2.6989700043360187
鍛冶	2	2.6989700043360187
圭子	2	2.6989700043360187
実写	2	2.6989700043360187
氏名	2	2.6989700043360187
心配	2	2.6989700043360187
ペンギン	2	2.6989700043360187
双葉	2	2.6989700043360187
信綱	2	2.6989700043360187
今後	2	2.6989700043360187
森田	2	2.6989700043360187
子孫	2	2.6989700043360187
標	2	2.6989700043360187
本殿	2	2.6989700043360187
革命	2	2.6989700043360187
コピー	2	2.6989700043360187
保健所	2	2.6989700043360187
樹	2	2.6989700043360187
処罰	2	2.6989700043360187
処置	2	2.6989700043360187
腎臓	2	2.6989700043360187
就職	2	2.6989700043360187
スタジオ	2	2.6989700043360187
委託	2	2.6989700043360187
推奨	2	2.6989700043360187
アルベルト	2	2.6989700043360187
シドニー	2	2.6989700043360187
サイエンス	2	2.6989700043360187
勝手	2	2.6989700043360187
慢性	2	2.6989700043360187
実務	2	2.6989700043360187
東北電力	2	2.6989700043360187
色彩	2	2.6989700043360187
両用	2	2.6989700043360187
ドラえもん	2	2.6989700043360187
同線	2	2.6989700043360187
人造湖	2	2.6989700043360187
グランプリ	2	2.6989700043360187
止	2	2.6989700043360187
製品	2	2.6989700043360187
伊奈	2	2.6989700043360187
告発	2	2.6989700043360187
外務省	2	2.6989700043360187
起訴	2	2.6989700043360187
ご存じ	2	2.6989700043360187
デトロイト	2	2.6989700043360187
先史	2	2.6989700043360187
国勢調査	2	2.6989700043360187
殿	2	2.6989700043360187
奴隷	2	2.6989700043360187
毎	2	2.6989700043360187
アナウンス	2	2.6989700043360187
海賊版	2	2.6989700043360187
区域	2	2.6989700043360187
新宮	2	2.6989700043360187
任官	2	2.6989700043360187
府県	2	2.6989700043360187
フラン	2	2.6989700043360187
新宿	2	2.6989700043360187
旅館	2	2.6989700043360187
民	2	2.6989700043360187
気	2	2.6989700043360187
童話	2	2.6989700043360187
特例	2	2.6989700043360187
水分	2	2.6989700043360187
東方	2	2.6989700043360187
前田	2	2.6989700043360187
サイド	2	2.6989700043360187
中田	2	2.6989700043360187
河	2	2.6989700043360187
具体	2	2.6989700043360187
サイズ	2	2.6989700043360187
油	2	2.6989700043360187
治	2	2.6989700043360187
沼	2	2.6989700043360187
安土	2	2.6989700043360187
関与	2	2.6989700043360187
東映	2	2.6989700043360187
初等	2	2.6989700043360187
八郎	2	2.6989700043360187
印刷	2	2.6989700043360187
短期	2	2.6989700043360187
町立	2	2.6989700043360187
注	2	2.6989700043360187
泰	2	2.6989700043360187
兼任	2	2.6989700043360187
度目	2	2.6989700043360187
乗り	2	2.6989700043360187
洞	2	2.6989700043360187
フランス語	2	2.6989700043360187
境界	2	2.6989700043360187
ポイント	2	2.6989700043360187
インターナショナル	2	2.6989700043360187
一等	2	2.6989700043360187
地平	2	2.6989700043360187
香取	2	2.6989700043360187
錦江湾	2	2.6989700043360187
涙	2	2.6989700043360187
祭神	2	2.6989700043360187
